id,company_id,code,name,un_ece_code,un_ece_code_5305,table_code,description,value
pe_cpe_error_4143,,4143,cac:OrderReference – RUC Emisor de documento de referencia que sustenta el traslado no existe o se encuentra dado de baja.,,,PE.CPE.ERROR,,
pe_cpe_error_4144,,4144,cac:OrderReference – Documento de Referencia ingresado no corresponde a un comprobante electrónico declarado y activo en SUNAT.,,,PE.CPE.ERROR,,
pe_cpe_error_4145,,4145,cac:OrderReference – Documento de Referencia ingresado no corresponde comprobante autorizado por SUNAT.,,,PE.CPE.ERROR,,
pe_cpe_error_4146,,4146,cac:OrderReference - Nombre o razon social del emisodr de referencia que sustenta el traslado de bienes no cumple con un formato válido.,,,PE.CPE.ERROR,,
pe_cpe_error_4147,,4147,cac:DeliveryCustomerParty - Debe consignar numero de documento de identidad del destinatario (cbc:CustomerAssignedAccountID).,,,PE.CPE.ERROR,,
pe_cpe_error_4148,,4148,cac:DeliveryCustomerParty - Debe consignar tipo de documento de identidad del destinatario (cbc:CustomerAssignedAccountID/@schemeID).,,,PE.CPE.ERROR,,
pe_cpe_error_4149,,4149,cac:DeliveryCustomerParty - Tipo de documento de identidad del destinatario no válido (Catálogo N° 06).,,,PE.CPE.ERROR,,
pe_cpe_error_4150,,4150,cac:DeliveryCustomerParty - Numero de documento de identidad del destinatario no cumple con un formato válido.,,,PE.CPE.ERROR,,
pe_cpe_error_4151,,4151,"cac:DeliveryCustomerParty - Debe consignar apellidos y nombres, denominación o razón social del destinatario (cac:Party/cac:PartyLegalEntity/cbc:RegistrationName).",,,PE.CPE.ERROR,,
pe_cpe_error_4152,,4152,cac:DeliveryCustomerParty - Nombre o razon social del destinatario no cumple con un formato válido.,,,PE.CPE.ERROR,,
pe_cpe_error_4153,,4153,cbc:HandlingCode - Sujeto que realiza el traslado no es valido.,,,PE.CPE.ERROR,,
pe_cpe_error_4154,,4154,cbc:GrossWeightMeasure@unitCode: El valor ingresado en la unidad de medida para el peso bruto total no es correcta (KGM).,,,PE.CPE.ERROR,,
pe_cpe_error_4155,,4155,GrossWeightMeasure – El valor ingresado no cumple con el estandar.,,,PE.CPE.ERROR,,
pe_cpe_error_4156,,4156,Debe ingresar la totalidad de la información requerida al transportista.,,,PE.CPE.ERROR,,
pe_cpe_error_4157,,4157,No existe información en el tag datos de conductores.,,,PE.CPE.ERROR,,
pe_cpe_error_4158,,4158,No existe información en el tag datos de vehículos.,,,PE.CPE.ERROR,,
pe_cpe_error_4159,,4159,No es necesario consignar los datos del transportista para una operación de Transporte Privado.,,,PE.CPE.ERROR,,
pe_cpe_error_4160,,4160,cac:CarrierParty: Debe consignar número de  documento de identidad del transportista.,,,PE.CPE.ERROR,,
pe_cpe_error_4161,,4161,cac:CarrierParty: Debe consignar tipo de documento de identidad del transportista.,,,PE.CPE.ERROR,,
pe_cpe_error_4162,,4162,cac:CarrierParty: Tipo de documento de identidad del transportista no válido (06 - RUC).,,,PE.CPE.ERROR,,
pe_cpe_error_4163,,4163,cac:CarrierParty: Numero de documento de identidad del transportista no cumple con un formato válido.,,,PE.CPE.ERROR,,
pe_cpe_error_4164,,4164,"cac:CarrierParty: Debe consignar apellidos y nombres, denominación o razón social del transportista.",,,PE.CPE.ERROR,,
pe_cpe_error_4165,,4165,cac:CarrierParty: nombre o razon social del transportista no cumple con un formato válido.,,,PE.CPE.ERROR,,
pe_cpe_error_4166,,4166,cac: TransportHandlingUnit: Numero de placa (cbc:ID) no coincide con el numero de placa del vehiculo prinicipal.,,,PE.CPE.ERROR,,
pe_cpe_error_4167,,4167,cac:RoadTransport/cbc:LicensePlateID: Numero de placa del vehículo no cumple con el formato válido.,,,PE.CPE.ERROR,,
pe_cpe_error_4168,,4168,cac: TransportHandlingUnit: Numero de placa del vehículo principal no existe o no cumple con el formato válido (cbc:ID).,,,PE.CPE.ERROR,,
pe_cpe_error_4169,,4169,cac:TransportEquipment: debe consignar al menos un vehiculo secundario.,,,PE.CPE.ERROR,,
pe_cpe_error_4170,,4170,cac:TransportEquipment: Numero de placa del vehículo secundario no existe o no cumple con el formato válido (cbc:ID).,,,PE.CPE.ERROR,,
pe_cpe_error_4171,,4171,cac:DriverPerson: Debe consignar número de  documento de identidad del conductor (cbc:ID).,,,PE.CPE.ERROR,,
pe_cpe_error_4172,,4172,cac:DriverPerson: Debe consignar tipo de documento de identidad del conductor (cbc:ID/@schemeID).,,,PE.CPE.ERROR,,
pe_cpe_error_4173,,4173,cac:DriverPerson: Tipo de documento de identidad del conductor no válido (Catalogo Nro 06).,,,PE.CPE.ERROR,,
pe_cpe_error_4174,,4174,cac:DriverPerson: Numero de documento de identidad del conductor no cumple con el formato válido.,,,PE.CPE.ERROR,,
pe_cpe_error_4175,,4175,cac:DeliveryAddress: Debe consignar código de ubigeo de punto de llegada (cbc:ID).,,,PE.CPE.ERROR,,
pe_cpe_error_4176,,4176,El dato ingresado como código de ubigeo de punto de llegada no corresponde a un valor esperado (catalogo nro 13).,,,PE.CPE.ERROR,,
pe_cpe_error_4177,,4177,cac:DeliveryAddress: Debe consignar código de ubigeo válido (Catálogo N° 13).,,,PE.CPE.ERROR,,
pe_cpe_error_4178,,4178,cac:DeliveryAddress: Debe consignar Dirección del punto de llegada (cbc:StreetName).,,,PE.CPE.ERROR,,
pe_cpe_error_4179,,4179,cac:DeliveryAddress: Dirección completa y detallada del punto de llegada no cumple con el formato válido.,,,PE.CPE.ERROR,,
pe_cpe_error_4180,,4180,cac:OriginAddress: Debe consignar código de ubigeo de punto de partida (cbc:ID).,,,PE.CPE.ERROR,,
pe_cpe_error_4181,,4181,El dato ingresado como código de ubigeo de punto de partida no corresponde a un valor esperado (catalogo nro 13).,,,PE.CPE.ERROR,,
pe_cpe_error_4182,,4182,cac:OriginAddress: Debe consignar código de ubigeo válido (Catálogo N° 13).,,,PE.CPE.ERROR,,
pe_cpe_error_4183,,4183,cac:OriginAddress: Debe consignar Dirección detallada del punto de partida (cbc:StreetName).,,,PE.CPE.ERROR,,
pe_cpe_error_4184,,4184,cac:OriginAddres: Dirección completa y detallada del punto de partida no cumple con el estandar.,,,PE.CPE.ERROR,,
pe_cpe_error_4185,,4185,cac:OrderReference - Serie y numero no se encuentra registrado como baja por cambio de destinatario.,,,PE.CPE.ERROR,,
pe_cpe_error_4186,,4186,cbc:Note - El campo observaciones supera la cantidad maxima especificada (250 carácteres).,,,PE.CPE.ERROR,,
pe_cpe_error_4187,,4187,cac:OrderReference - El campo Tipo de documento (descripción) supera la cantidad maxima especificada (50 carácteres).,,,PE.CPE.ERROR,,
pe_cpe_error_4188,,4188,El XML no contiene el atributo o no existe información del nombre o razon social del tercero relacionado.,,,PE.CPE.ERROR,,
pe_cpe_error_4189,,4189,El valor ingresado como tipo de documento del nombre o razon social del tercero relacionado es incorrecto.,,,PE.CPE.ERROR,,
pe_cpe_error_4190,,4190,El valor ingresado como descripcion de motivo de traslado no cumple con el estandar.,,,PE.CPE.ERROR,,
pe_cpe_error_4191,,4191,"Para el motivo de traslado, no se consigna información en el numero de DAM.",,,PE.CPE.ERROR,,
pe_cpe_error_4192,,4192,"Para el motivo de traslado, no se consigna información del manifiesto de carga.",,,PE.CPE.ERROR,,
pe_cpe_error_4193,,4193,El valor ingresado como indicador de transbordo programado no cumple con el estandar.,,,PE.CPE.ERROR,,
pe_cpe_error_4194,,4194,El XML no contiene el atributo o no existe información en peso bruto total de la guia.,,,PE.CPE.ERROR,,
pe_cpe_error_4195,,4195,Numero de bultos o pallets es una información válida solo para importación.,,,PE.CPE.ERROR,,
pe_cpe_error_4196,,4196,La fecha de recepción en SUNAT es mayor a 1 hora(s) respecto a la fecha de comprobación por OSE,,,PE.CPE.ERROR,,
pe_cpe_error_4197,,4197,IssueTime - El dato ingresado  no cumple con el patrón hh:mm:ss.sssss,,,PE.CPE.ERROR,,
pe_cpe_error_4200,,4200,Debe corresponder a algún valor válido establecido en el catálogo 13,,,PE.CPE.ERROR,,
pe_cpe_error_4201,,4201,EL monto del ISC se debe detallar a nivel de línea,,,PE.CPE.ERROR,,
pe_cpe_error_4207,,4207,El DNI debe tener 8 caracteres numéricos,,,PE.CPE.ERROR,,
pe_cpe_error_4208,,4208,El dato ingresado como numero de documento de identidad del receptor no cumple con el formato establecido,,,PE.CPE.ERROR,,
pe_cpe_error_4230,,4230,el Comprobante no debió ser observado.,,,PE.CPE.ERROR,,
pe_cpe_error_4231,,4231,El código de Ubigeo no existe en el listado.,,,PE.CPE.ERROR,,
pe_cpe_error_4232,,4232,La sumatoria de los IGV de línea no corresponden al total,,,PE.CPE.ERROR,,
pe_cpe_error_4233,,4233,El dato ingresado en order de compra no cumple con el formato establecido.,,,PE.CPE.ERROR,,
pe_cpe_error_4234,,4234,El código de producto no cumple con el formato establecido,,,PE.CPE.ERROR,,
pe_cpe_error_4235,,4235,No existe información en el nombre del concepto.,,,PE.CPE.ERROR,,
pe_cpe_error_4236,,4236,El dato ingresado como direccion completa y detallada no cumple con el formato establecido.,,,PE.CPE.ERROR,,
pe_cpe_error_4237,,4237,La tasa del tributo de la línea no corresponde al valor esperado,,,PE.CPE.ERROR,,
pe_cpe_error_4238,,4238,El dato ingresado como urbanización no cumple con el formato establecido,,,PE.CPE.ERROR,,
pe_cpe_error_4239,,4239,El dato ingresado como provincia no cumple con el formato establecido,,,PE.CPE.ERROR,,
pe_cpe_error_4240,,4240,El dato ingresado como departamento no cumple con el formato establecido,,,PE.CPE.ERROR,,
pe_cpe_error_4241,,4241,El dato ingresado como distrito no cumple con el formato establecido,,,PE.CPE.ERROR,,
pe_cpe_error_4242,,4242,El dato ingresado como local anexo no cumple con el formato establecido,,,PE.CPE.ERROR,,
pe_cpe_error_4243,,4243,"Si se utiliza la leyenda con código 2007, el total de operaciones exoneradas debe ser mayor a 0.00",,,PE.CPE.ERROR,,
pe_cpe_error_4244,,4244,"Si se utiliza la leyenda con código 2008, el total de operaciones exoneradas debe ser mayor a 0.00",,,PE.CPE.ERROR,,
pe_cpe_error_4245,,4245,El dato ingresado como tipo de operación no corresponde a un valor esperado (catálogo nro. 51),,,PE.CPE.ERROR,,
pe_cpe_error_4246,,4246,El comprobante contiene un identificador de pago repetido en los anticipos,,,PE.CPE.ERROR,,
pe_cpe_error_4247,,4247,El comprobante contiene un identificador de pago no relacionado a un documento de anticipo,,,PE.CPE.ERROR,,
pe_cpe_error_4248,,4248,El comprobante contiene mas de un documento de anticipo relacionado al mismo identificador de pago.,,,PE.CPE.ERROR,,
pe_cpe_error_4249,,4249,El código de motivo de traslado no existe en el listado (catalogo nro. 20),,,PE.CPE.ERROR,,
pe_cpe_error_4250,,4250,El dato ingresado como schemeAgencyName es incorrecto.,,,PE.CPE.ERROR,,
pe_cpe_error_4251,,4251,El dato ingresado como atributo @listAgencyName es incorrecto.,,,PE.CPE.ERROR,,
pe_cpe_error_4252,,4252,El dato ingresado como atributo @listName es incorrecto.,,,PE.CPE.ERROR,,
pe_cpe_error_4253,,4253,El dato ingresado como atributo @listURI es incorrecto.,,,PE.CPE.ERROR,,
pe_cpe_error_4254,,4254,El dato ingresado como atributo @listID es incorrecto.,,,PE.CPE.ERROR,,
pe_cpe_error_4255,,4255,El dato ingresado como atributo @schemeName es incorrecto.,,,PE.CPE.ERROR,,
pe_cpe_error_4256,,4256,El dato ingresado como atributo @schemeAgencyName es incorrecto.,,,PE.CPE.ERROR,,
pe_cpe_error_4257,,4257,El dato ingresado como atributo @schemeURI es incorrecto.,,,PE.CPE.ERROR,,
pe_cpe_error_4258,,4258,El dato ingresado como atributo @unitCodeListID es incorrecto.,,,PE.CPE.ERROR,,
pe_cpe_error_4259,,4259,El dato ingresado como atributo @unitCodeListAgencyName es incorrecto.,,,PE.CPE.ERROR,,
pe_cpe_error_4260,,4260,El dato ingresado como atributo @name es incorrecto.,,,PE.CPE.ERROR,,
pe_cpe_error_4261,,4261,El dato ingresado como atributo @listSchemeURI es incorrecto.,,,PE.CPE.ERROR,,
pe_cpe_error_4262,,4262,El XML no contiene el atributo o no existe lugar donde se entrega el bien para venta itinerante,,,PE.CPE.ERROR,,
pe_cpe_error_4263,,4263,"Si no es una venta itinerante, no corresponde consignar lugar donde se entrega el bien ",,,PE.CPE.ERROR,,
pe_cpe_error_4264,,4264,El XML no contiene el codigo de leyenda 2007 para el tipo de operación IVAP,,,PE.CPE.ERROR,,
pe_cpe_error_4265,,4265,El XML no contiene el codigo de leyenda 2006 para tipo de operación de detracciones,,,PE.CPE.ERROR,,
pe_cpe_error_4266,,4266,El XML no contiene el codigo de leyenda 2005 para el tipo de operación Venta itinerante,,,PE.CPE.ERROR,,
pe_cpe_error_4267,,4267,El dato ingresado como codigo de producto GS1 no cumple con el formato establecido,,,PE.CPE.ERROR,,
pe_cpe_error_4268,,4268,El dato ingresado como cargo/descuento no es valido a nivel de ítem.,,,PE.CPE.ERROR,,
pe_cpe_error_4269,,4269,El dato ingresado como codigo de producto no cumple con el formato establecido.,,,PE.CPE.ERROR,,
pe_cpe_error_4270,,4270,El dato ingresado como detalle del viaje no cumple con el formato establecido.,,,PE.CPE.ERROR,,
pe_cpe_error_4271,,4271,El dato ingresado como descripcion del tramo no cumple con el formato establecido.,,,PE.CPE.ERROR,,
pe_cpe_error_4272,,4272,El dato ingresado como valor refrencia del tramo virtual no cumple con el formato establecido.,,,PE.CPE.ERROR,,
pe_cpe_error_4273,,4273,El dato ingresado como configuración vehicular no cumple con el formato establecido.,,,PE.CPE.ERROR,,
pe_cpe_error_4274,,4274,El dato ingresado como tipo de carga util es incorrecto.,,,PE.CPE.ERROR,,
pe_cpe_error_4275,,4275,El XML no contiene el tag o no existe información del valor de la carga en TM.,,,PE.CPE.ERROR,,
pe_cpe_error_4276,,4276,El dato ingresado como valor de la carga en TM cumple con el formato establecido.,,,PE.CPE.ERROR,,
pe_cpe_error_4277,,4277,El dato ingresado como unidad de medida de la carga  del vehiculo no corresponde al valor esperado.,,,PE.CPE.ERROR,,
pe_cpe_error_4278,,4278,El dato ingresado como valor referencial de carga util nominal no cumple con el formato establecido.,,,PE.CPE.ERROR,,
pe_cpe_error_4279,,4279,El dato ingresado como codigo de identificación de concepto tributario no es valido (catalogo nro 55),,,PE.CPE.ERROR,,
pe_cpe_error_4280,,4280,El dato ingresado como valor del concepto de la linea no cumple con el formato establecido.,,,PE.CPE.ERROR,,
pe_cpe_error_4281,,4281,El dato ingresado como cantidad del concepto de la linea no cumple con el formato establecido.,,,PE.CPE.ERROR,,
pe_cpe_error_4282,,4282,La fecha de ingreso al establecimiento es mayor a la fecha de salida al establecimiento.,,,PE.CPE.ERROR,,
pe_cpe_error_4283,,4283,El dato ingresado como atributo @schemeID es incorrecto.,,,PE.CPE.ERROR,,
pe_cpe_error_4284,,4284,El cargo/descuento consignado no es permitido para el tipo de comprobante.,,,PE.CPE.ERROR,,
pe_cpe_error_4285,,4285,El emisor a la fecha no se encuentra registrado ó habilitado con la condición de Agente de percepción,,,PE.CPE.ERROR,,
pe_cpe_error_4286,,4286,"Si ha consignado Transporte Publico, debe consignar Datos del transportista.",,,PE.CPE.ERROR,,
pe_cpe_error_4287,,4287,El precio unitario de la operación que está informando difiere de los cálculos realizados en base a la información remitida,,,PE.CPE.ERROR,,
pe_cpe_error_4288,,4288,El valor de venta por ítem difiere de los importes consignados.,,,PE.CPE.ERROR,,
pe_cpe_error_4289,,4289,El valor de cargo/descuento por ítem difiere de los importes consignados.,,,PE.CPE.ERROR,,
pe_cpe_error_4290,,4290,El cálculo del IGV es Incorrecto,,,PE.CPE.ERROR,,
pe_cpe_error_4291,,4291,El dato ingresado como cargo/descuento no es valido a nivel global.,,,PE.CPE.ERROR,,
pe_cpe_error_4292,,4292,La Versión del UBL 2.0 se aceptará solo hasta el 31 de diciembre de 2018,,,PE.CPE.ERROR,,
pe_cpe_error_4293,,4293,El importe total de impuestos por línea no coincide con la sumatoria de los impuestos por línea.,,,PE.CPE.ERROR,,
pe_cpe_error_4294,,4294,La base imponible a nivel de línea difiere de la información consignada en el comprobante,,,PE.CPE.ERROR,,
pe_cpe_error_4295,,4295,La sumatoria del total valor de venta - Exportaciones de línea no corresponden al total,,,PE.CPE.ERROR,,
pe_cpe_error_4296,,4296,La sumatoria del total valor de venta - operaciones inafectas de línea no corresponden al total,,,PE.CPE.ERROR,,
pe_cpe_error_4297,,4297,La sumatoria del total valor de venta - operaciones exoneradas de línea no corresponden al total,,,PE.CPE.ERROR,,
pe_cpe_error_4298,,4298,La sumatoria del total valor de venta - operaciones gratuitas de línea no corresponden al total,,,PE.CPE.ERROR,,
pe_cpe_error_4299,,4299,La sumatoria del total valor de venta - operaciones gravadas de línea no corresponden al total,,,PE.CPE.ERROR,,
pe_cpe_error_4300,,4300,La sumatoria del total valor de venta - IVAP de línea no corresponden al total,,,PE.CPE.ERROR,,
pe_cpe_error_4301,,4301,La sumatoria de impuestos globales no corresponde al monto total de impuestos.,,,PE.CPE.ERROR,,
pe_cpe_error_4302,,4302,El importe del IVAP no corresponden al determinado por la informacion consignada.,,,PE.CPE.ERROR,,
pe_cpe_error_4303,,4303,La sumatoria del total valor de venta - ISC de línea no corresponden al total,,,PE.CPE.ERROR,,
pe_cpe_error_4304,,4304,La sumatoria del total valor de venta - Otros tributos de pago de línea no corresponden al total,,,PE.CPE.ERROR,,
pe_cpe_error_4305,,4305,La sumatoria del total del importe del tributo ISC de línea no corresponden al total,,,PE.CPE.ERROR,,
pe_cpe_error_4306,,4306,La sumatoria del total del importe del tributo Otros tributos de línea no corresponden al total,,,PE.CPE.ERROR,,
pe_cpe_error_4307,,4307,La sumatoria consignados en descuentos globales no corresponden al total.,,,PE.CPE.ERROR,,
pe_cpe_error_4308,,4308,La sumatoria consignados en cargos globales no corresponden al total,,,PE.CPE.ERROR,,
pe_cpe_error_4309,,4309,La sumatoria de valor de venta no corresponde a los importes consignados,,,PE.CPE.ERROR,,
pe_cpe_error_4310,,4310,La sumatoria del Total del valor de venta más los impuestos no concuerda con la base imponible,,,PE.CPE.ERROR,,
pe_cpe_error_4311,,4311,La sumatoria de los IGV de operaciones gratuitas de la línea (codigo tributo 9996) no corresponden al total,,,PE.CPE.ERROR,,
pe_cpe_error_4312,,4312,El importe total del comprobante no coincide con el valor calculado,,,PE.CPE.ERROR,,
